genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G26130.2,0.15485941680359,-0.686766542458895,4.442361128765213,17.762524099246843,1.3896866948568236e-4,7.569725890036762e-4,AT1G26130,NA,NA
AT3G02770.1,-0.3803646904134096,-0.15176886098034828,4.497924509668205,17.76190243737585,1.3901187196120848e-4,7.569725890036762e-4,AT3G02770,NA,NA
AT5G13100.1,-0.28688818245227365,-0.07972489377311569,4.94526485845436,17.755370929639895,1.3946659261849465e-4,7.592026213214814e-4,AT5G13100,NA,NA
AT5G42870.1,-0.45566513880805437,0.4486979404282063,5.642265613926998,17.7506928087983,1.397931952280217e-4,7.607340092761699e-4,AT5G42870,ATPAH2;PAH2,PHOSPHATIDIC ACID PHOSPHOHYDROLASE 2;phosphatidic acid phosphohydrolase 2
AT3G29810.1,-0.9092438364252102,-0.004165603672194398,3.3105810117865064,17.749363791461327,1.3988611988924806e-4,7.609931761721108e-4,AT3G29810,COBL2,COBRA-like protein 2 precursor
AT5G09800.1,-0.6627915825616875,-1.0378794107612732,1.9785031272122933,17.743304198126378,1.4031058909209546e-4,7.630552237481747e-4,AT5G09800,NA,NA
AT3G12760.1,-0.2117227260237653,-0.15526930560413535,5.595146898395959,17.737007974295437,1.407529985413334e-4,7.652134700633851e-4,AT3G12760,NA,NA
AT3G26115.2,0.5721801552200376,-1.0573771943390557,3.093737850131111,17.733927976652332,1.4096992498357794e-4,7.661448624390572e-4,AT3G26115,NA,NA
AT4G21120.1,0.34241139847291074,-2.059908452771677,2.309326164191577,17.73198258572394,1.4110711250021855e-4,7.66642426549538e-4,AT4G21120,AAT1;AtCAT1;CAT1,amino acid transporter 1;NA;CATIONIC AMINO ACID TRANSPORTER 1
AT1G69270.1,-0.2692390474582998,-0.3663905962553138,3.4771699976911847,17.72658659204522,1.4148833307846512e-4,7.684650848319223e-4,AT1G69270,AtRPK1;RPK1,NA;receptor-like protein kinase 1
AT3G28930.1,-0.3815309204234828,-0.5326154059411384,5.720100280174094,17.714594604716492,1.4233924470823e-4,7.728367717690873e-4,AT3G28930,AIG2,AVRRPT2-INDUCED GENE 2
AT2G35940.1,0.4589041194590954,-0.6639626087518152,6.927204184110528,17.702089596797705,1.4323200949857592e-4,7.774328037371815e-4,AT2G35940,BLH1;EDA29,BEL1-like homeodomain 1;embryo sac development arrest 29
AT3G53980.1,0.899669061022434,-0.4050064744073848,4.127596803031483,17.69412444030448,1.4380357958965987e-4,7.802830534646951e-4,AT3G53980,NA,NA
AT4G30790.1,-0.2787069191088031,0.7240633956926039,5.462162657295372,17.689354159793865,1.4414698066326107e-4,7.818938095454062e-4,AT4G30790,ATG11,AUTOPHAGY-RELATED 11
AT4G39390.1,-0.36798204602330453,-0.00401503848706884,4.452610128224635,17.685315575861935,1.4443834958368688e-4,7.831953663589149e-4,AT4G39390,ATNST-KT1;NST-K1;URGT4,A. THALIANA NUCLEOTIDE SUGAR TRANSPORTER-KT 1;nucleotide sugar transporter-KT 1;UDP-Rha/UDP-Gal transporter 4
AT3G61260.1,-0.04125911628230097,0.7669126541212554,7.199700242422134,17.684736530162922,1.4448017384048319e-4,7.831953663589149e-4,AT3G61260,NA,NA
AT1G19250.1,-1.477325330443037,-0.5059009104069104,1.4928709317454585,17.65226628666488,1.468449714996671e-4,7.957576374912605e-4,AT1G19250,FMO1,flavin-dependent monooxygenase 1
AT4G39640.1,-0.34218112918280147,-0.20082196724149548,6.029131885110104,17.629024598760004,1.485613877856379e-4,8.047600126122387e-4,AT4G39640,GGT1,gamma-glutamyl transpeptidase 1
AT4G14740.1,0.47472132860436056,-0.07498027422937596,4.689835392528583,17.62847748408984,1.4860203340217657e-4,8.047600126122387e-4,AT4G14740,NA,NA
AT5G56750.1,-0.8902584847972412,0.8210569315177988,5.039994183934356,17.62377144998976,1.4895210822493443e-4,8.063252149438628e-4,AT5G56750,NDL1,N-MYC downregulated-like 1
AT1G30120.1,0.34330134730507245,-0.03221274942211756,6.469027103947894,17.623302325719543,1.4898705084741653e-4,8.063252149438628e-4,AT1G30120,PDH-E1 BETA,pyruvate dehydrogenase E1 beta
AT5G66200.1,-0.5273555168204171,0.17808213587365485,6.008134354978898,17.615997539768742,1.4953220505803348e-4,8.090149799581013e-4,AT5G66200,ARO2,armadillo repeat only 2
AT5G48490.1,0.1093958671173977,1.1606156528422475,2.30657405064874,17.615271598466816,1.495864907112968e-4,8.090481189501207e-4,AT5G48490,DIR1-like,DIR1-like
AT1G10430.1,-0.35140612462921367,0.09185442165027866,4.820621638227494,17.613103156673215,1.4974876346426338e-4,8.096651037773287e-4,AT1G10430,PP2A-2,protein phosphatase 2A-2
AT1G51060.1,0.4299996400487587,-0.38219897830543365,6.240544878266852,17.61166432683229,1.498565337201373e-4,8.098151749611927e-4,AT1G51060,HTA10,histone H2A 10
AT1G62430.1,0.3196791686691938,0.263399201778172,5.232470337570616,17.611445490292617,1.4987293165988144e-4,8.098151749611927e-4,AT1G62430,ATCDS1;CDS1,CDP-diacylglycerol synthase 1;CDP-diacylglycerol synthase 1
AT5G49020.1,0.19716552110994182,0.20574075700064665,4.863560840559939,17.60651549472535,1.5024282380861776e-4,8.115527965147812e-4,AT5G49020,ATPRMT4A;PRMT4A,ARABIDOPSIS THALIANA PROTEIN ARGININE METHYLTRANSFERASE 4A;protein arginine methyltransferase 4A
AT1G30410.1,-0.2591514916259131,-0.19695448361957046,6.035891132571616,17.576240626398448,1.5253441531217103e-4,8.236662304176024e-4,AT1G30410,ABCC12;ATMRP13;MRP13,ATP-binding cassette C12;multidrug resistance-associated protein 13;multidrug resistance-associated protein 13
AT3G27770.1,-0.5380214485445424,0.4880627694571872,7.289176622208067,17.565139533092562,1.533834187373868e-4,8.279845923423395e-4,AT3G27770,NA,NA
AT4G13918.1,0.314245396531886,0.5463647857267724,2.8613602151870925,17.549909740597634,1.5455587596164573e-4,8.340456666494335e-4,AT4G13918,NA,NA
AT5G54170.1,-0.9162739948004948,0.07943267248282355,5.950481011264204,17.5475838478742,1.5473572070990598e-4,8.347480321790979e-4,AT5G54170,NA,NA
AT4G17050.1,0.06820673953643153,0.4024931316148193,5.654901932868638,17.53920277350939,1.5538550702696186e-4,8.379843122137823e-4,AT4G17050,UGLYAH,ureidoglycine aminohydrolase
AT3G12040.1,-0.3809854337909429,-0.3928130666383059,2.141487600036486,17.535849589215577,1.5564624366120645e-4,8.389196212607006e-4,AT3G12040,NA,NA
AT4G15545.1,-0.46412122530733285,0.4156791427532052,8.226241146798468,17.535688038311854,1.5565881656465287e-4,8.389196212607006e-4,AT4G15545,NA,NA
AT5G08380.1,-0.47835299795253505,0.25461934232570105,4.563958412181822,17.53415924900165,1.557778468193038e-4,8.392918693769996e-4,AT5G08380,AGAL1;AtAGAL1,alpha-galactosidase 1;alpha-galactosidase 1
AT1G79040.1,0.24544403576548762,0.40962525902231234,11.057785633486901,17.533015675627354,1.558669439881277e-4,8.395026585625385e-4,AT1G79040,PSBR,photosystem II subunit R
AT3G57280.1,-0.06852382304032069,-0.48143135895379724,5.74577611503015,17.521863502961743,1.5673849919953532e-4,8.437981748529996e-4,AT3G57280,AtFAX1;FAX1,NA;fatty acid export 1
AT1G78550.1,-0.23013303869949261,-0.44990393207134266,2.500467213394116,17.521526237649635,1.5676493265767078e-4,8.437981748529996e-4,AT1G78550,NA,NA
AT1G74100.1,-0.040963798730892155,-0.590694922750193,6.488400319495036,17.52010823612862,1.568761185249205e-4,8.441261739590454e-4,AT1G74100,ATSOT16;ATST5A;CORI-7;SOT16,SULFOTRANSFERASE 16;ARABIDOPSIS SULFOTRANSFERASE 5A;CORONATINE INDUCED-7;sulfotransferase 16
AT3G18400.1,-0.022760114795571,-0.6935225566125741,2.5886215713687424,17.51668670427584,1.5714472654036572e-4,8.453007560523867e-4,AT3G18400,anac058;NAC058,NAC domain containing protein 58;NAC domain containing protein 58
AT3G61760.1,0.15774786907919505,-1.2226041558767515,2.010204710109147,17.506803543069065,1.5792319171303585e-4,8.492162924415138e-4,AT3G61760,ADL1B;DL1B,DYNAMIN-like 1B;DYNAMIN-like 1B
AT1G57610.1,0.527353236439157,-0.5346695320564941,4.057485598198089,17.499398016617388,1.5850902783670563e-4,8.520155970085902e-4,AT1G57610,MCU2,MItochondrial Calcium Uptake2
AT1G74280.1,-0.32419578059392723,-0.2644454565497358,2.9634682891395023,17.4989417075664,1.5854519651460521e-4,8.520155970085902e-4,AT1G74280,NA,NA
AT4G21560.1,-0.38798134923218713,0.05948055977454484,4.225380538089706,17.486808324705756,1.5950996481641096e-4,8.569260949635075e-4,AT4G21560,VPS28;VPS28-1,vacuolar protein sorting 28;vacuolar protein sorting-associated protein 28 homolog 1
AT5G04020.1,-0.4414331203024103,-0.0140360971847247,5.7351110685427455,17.485263606505185,1.5963321137849818e-4,8.573140402645111e-4,AT5G04020,NA,NA
AT4G04960.1,-0.5445181245876664,0.2860728321971179,4.601715631830916,17.482366630538472,1.5986460571242294e-4,8.582823622125257e-4,AT4G04960,LecRK-VII.1,L-type lectin receptor kinase VII.1
AT1G04200.1,-0.19985721601486411,-0.2424913308855528,5.907274867027754,17.475783957330275,1.60391640790049e-4,8.608367966875505e-4,AT1G04200,NA,NA
AT5G35460.1,0.1976034847953736,-0.638466246485283,5.020497335090038,17.474303630167938,1.605104007867761e-4,8.611990491271325e-4,AT5G35460,NA,NA
AT4G15560.1,-0.03303802554987347,0.5334054429393017,8.09231094612077,17.471816342026493,1.607101427732282e-4,8.619954305387805e-4,AT4G15560,AtCLA1;CLA;CLA1;DEF;DXPS2;DXS;DXS1,NA;NA;CLOROPLASTOS ALTERADOS 1;NA;1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE 2;1-DEOXY-D-XYLULOSE 5-PHOSPHATE SYNTHASE;1-deoxy-D-xylulose 5-phosphate (DXP) synthase 1
AT3G17680.2,0.4838971194497274,0.33202548052437747,2.8684584514976375,17.469421010983474,1.609027350777447e-4,8.627529673064261e-4,AT3G17680,NA,NA
AT5G15470.1,-0.021216990857201717,-0.4165340950454549,5.4807740892897,17.44742035593635,1.6268248885337527e-4,8.72017591017183e-4,AT5G15470,GAUT14,galacturonosyltransferase 14
AT1G30825.1,-0.4476760458333692,0.15992590637949564,3.9451462207805497,17.444586434881558,1.6291316691083435e-4,8.72975531398758e-4,AT1G30825,ARPC2A;DIS2,ACTIN-RELATED PROTEIN C2A;DISTORTED TRICHOMES 2
AT5G03330.1,-0.44668478068082423,0.055488655123450525,4.416565479469121,17.438587491943686,1.6340255389112884e-4,8.753187190105463e-4,AT5G03330,NA,NA
AT3G04640.1,-1.0003160840689271,0.5392455670410817,2.1255391804726784,17.433613705239058,1.6380942432814885e-4,8.772185270285536e-4,AT3G04640,NA,NA
AT4G35110.3,0.126057695057494,-1.2373459580782695,3.4711519483251476,17.429116104602592,1.6417821352492199e-4,8.789132597212125e-4,AT4G35110,NA,NA
AT5G40550.1,0.3455410779492938,0.1370828693320546,3.3663218910954367,17.423286108591775,1.6465749089679342e-4,8.81198212671307e-4,AT5G40550,AtSGF29b;SGF29b,NA;SaGa associated Factor 29 b
AT3G47220.1,-0.5422257945089843,-0.2273589567526542,2.048291896923735,17.421618428020427,1.647948462042771e-4,8.816524271928824e-4,AT3G47220,ATPLC9;PLC9,NA;phosphatidylinositol-specific phospholipase C9
AT1G62770.1,-0.7429313287988883,0.2990095998215765,4.220555710061867,17.417327672678816,1.6514877290505812e-4,8.832646405705416e-4,AT1G62770,PMEI9,"NA"
AT2G03440.1,0.051666662421434015,0.7077474561471196,6.754026909937485,17.414241685019746,1.6540379313933318e-4,8.843470149419663e-4,AT2G03440,ATNRP1;NRP1,NA;nodulin-related protein 1
AT2G22910.1,-0.17043943834917127,-0.2271609185723867,4.9592138103958785,17.39930613861256,1.6664361474497239e-4,8.90692358924846e-4,AT2G22910,NAGS1,N-acetyl-l-glutamate synthase 1
AT3G26090.1,-0.15670305758052996,-0.3871951070579061,4.769778288962524,17.397247681162376,1.6681521743418107e-4,8.912054357412941e-4,AT3G26090,ATRGS1;RGS1,REGULATOR OF G-PROTEIN SIGNALING 1;REGULATOR OF G-PROTEIN SIGNALING 1
AT5G62630.1,-0.43319955298191376,0.09404478226881151,5.125809365673355,17.39688212026977,1.668457107807828e-4,8.912054357412941e-4,AT5G62630,HIPL2,hipl2 protein precursor
AT1G76620.1,0.717276439291939,-0.644365307969405,4.311694272619102,17.37992433565994,1.682663919842466e-4,8.985083022706163e-4,AT1G76620,NA,NA
AT2G39430.1,-0.29459834714050553,-0.22723261693307933,4.140093035429367,17.377241898874587,1.6849222537614094e-4,8.994283108019675e-4,AT2G39430,NA,NA
AT1G62570.1,0.6852280529427929,-0.4549148629954937,4.865710854133202,17.3751491572861,1.686686229923939e-4,9.000839255556624e-4,AT1G62570,FMO GS-OX4,flavin-monooxygenase glucosinolate S-oxygenase 4
AT1G59970.1,-0.5711823610958223,-0.006699774948216215,3.808880338390818,17.373858902968774,1.687774708084666e-4,9.003585914893153e-4,AT1G59970,AT5-MMP,"NA"
AT3G03560.1,-0.09971193010722912,-0.2978689154548408,5.369505652817741,17.373268693993026,1.6882728514741013e-4,9.003585914893153e-4,AT3G03560,NA,NA
AT1G07370.1,0.49963608101352014,-0.324010521651451,3.885571164454229,17.36986241892737,1.691150662291277e-4,9.016071080873107e-4,AT1G07370,ATPCNA1;PCNA1,PROLIFERATING CELLULAR NUCLEAR ANTIGEN 1;proliferating cellular nuclear antigen 1
AT5G52530.1,-0.0658010714352879,-0.3497106412049751,6.697831864915365,17.36034859634158,1.699214480202153e-4,9.056187834046944e-4,AT5G52530,NA,NA
AT2G36300.1,-0.018211206456491644,-0.5089903770049283,4.216484023062659,17.35760179057096,1.7015497895652532e-4,9.065757981258069e-4,AT2G36300,NA,NA
AT3G14110.3,0.17230642181508352,0.23027800340642227,6.522441436850508,17.355161800322897,1.703626938810162e-4,9.073947033947974e-4,AT3G14110,FLU,FLUORESCENT IN BLUE LIGHT
AT2G17290.1,-0.1579666979466603,-0.2727948044553124,6.0149404459591675,17.351790947882208,1.7065006973962727e-4,9.086372493045954e-4,AT2G17290,ATCDPK3;ATCPK6;CPK6,ARABIDOPSIS THALIANA CALMODULIN-DOMAIN PROTEIN KINASE 3;ARABIDOPSIS THALIANA CALCIUM-DEPENDENT PROTEIN KINASE 6;calcium dependent protein kinase 6
AT5G08370.1,0.21867351607842722,0.20545889366495385,4.769248484604121,17.336647060467662,1.7194712688603397e-4,9.151572265035378e-4,AT5G08370,AGAL2;AtAGAL2,alpha-galactosidase 2;alpha-galactosidase 2
AT5G12230.1,-0.3416294027477465,-0.007077196783752666,5.578772999794934,17.33622365291628,1.7198353259549194e-4,9.151572265035378e-4,AT5G12230,MED19A,"NA"
AT5G20190.1,0.7543086196914551,-0.6137955634653776,5.877027192601116,17.335270557555617,1.7206551048063975e-4,9.15303518228077e-4,AT5G20190,NA,NA
AT2G27000.1,-0.5072528665295074,0.02576801588932137,3.105221934571812,17.32709541108854,1.7277028027347697e-4,9.187616139012788e-4,AT2G27000,CYP705A8,"""cytochrome P450, family 705, subfamily A, polypeptide 8"""
AT2G38980.1,0.3679986446032236,0.1735294739294976,3.847242441400184,17.325209458388827,1.729332753999296e-4,9.193373713428536e-4,AT2G38980,NA,NA
AT1G75190.1,-0.008993170647461631,1.1216309037636156,3.4133724821423157,17.322486284207773,1.7316889949019405e-4,9.202987480340936e-4,AT1G75190,NA,NA
AT5G03720.1,-0.13571512616438502,0.7500381239447991,3.08305833601608,17.31990691681373,1.733923766731621e-4,9.21194982837587e-4,AT5G03720,AT-HSFA3;HSFA3,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR A3;heat shock transcription factor A3
AT1G70200.1,0.07410920665597023,0.4093185596912682,5.834704579534235,17.31642828395019,1.7369422331036505e-4,9.225068787198301e-4,AT1G70200,HPE1;RBD1,HIGH PHOTOSYNTHETIC EFFICIENCY 1;NA
AT1G74850.1,0.44286330368315735,0.07048192698049442,5.859373932387341,17.313388181354867,1.7395844820672718e-4,9.23618195772696e-4,AT1G74850,PDE343;PTAC2,PIGMENT DEFECTIVE 343;plastid transcriptionally active 2
AT4G09890.1,0.3636921838539777,0.5802313154742456,3.7079483354073184,17.3083131928869,1.7440042728853627e-4,9.256722837346354e-4,AT4G09890,NA,NA
AT3G49410.1,0.7652255436600226,-0.4253917387334045,2.033026521955133,17.299126637993528,1.752033394253318e-4,9.296402081510262e-4,AT3G49410,NA,NA
AT5G35360.3,0.19237005014315395,0.20257460162306415,7.944537751873121,17.298222358029378,1.7528257377123709e-4,9.297669582516613e-4,AT5G35360,CAC2,acetyl Co-enzyme a carboxylase biotin carboxylase subunit
AT5G23020.1,-0.7652427412855796,0.5000423010102293,6.163837482156326,17.292642277583298,1.7577230206559304e-4,9.320703606060281e-4,AT5G23020,IMS2;MAM-L;MAM3,2-isopropylmalate synthase 2;METHYLTHIOALKYMALATE SYNTHASE-LIKE;NA
AT3G54440.3,-0.03524072767581506,0.4903678769744699,6.29712751057956,17.28993486608986,1.7601040716677392e-4,9.330384443025039e-4,AT3G54440,NA,NA
AT2G32415.1,0.16223071298013608,0.4620083474171504,3.661048017941893,17.28800896922243,1.761799777434302e-4,9.336427274800895e-4,AT2G32415,AtRRP6L3;RRP6L3,NA;RRP6-like 3
AT4G00340.1,0.14461941555654093,0.3219838933725453,5.679233302290787,17.28068977944665,1.768259062868362e-4,0.00093677023012064375,AT4G00340,RLK4,receptor-like protein kinase 4
AT1G04280.1,-0.5153304394009123,0.5787239517765487,5.366221953817823,17.27200748490009,1.7759520219302066e-4,9.405491177933651e-4,AT1G04280,NA,NA
AT3G46450.2,0.03177267019676866,-0.4793005991317339,5.2835644974805644,17.263704469210968,1.783340226163414e-4,9.441642754276455e-4,AT3G46450,NA,NA
AT5G18700.1,0.19090292695175826,0.30157034171351754,4.808539121737498,17.262655136270173,1.784276130482732e-4,9.443621523623004e-4,AT5G18700,EMB3013;RUK,EMBRYO DEFECTIVE 3013;RUNKEL
AT5G16540.1,-0.2070938002468465,0.6899016069159492,4.880977494661705,17.254376570144075,1.791677061155849e-4,9.479805653655782e-4,AT5G16540,ZFN3,zinc finger nuclease 3
AT3G55250.1,-0.03328679244805135,0.49752673811714604,5.700623564675697,17.250802007426515,1.7948821555177204e-4,9.493773718684568e-4,AT3G55250,PDE329;PSA3,PIGMENT DEFECTIVE 329;Photosystem I Assembly 3
AT5G18310.2,-0.38276107199228426,-0.42074018252443296,5.7515037530144415,17.24920104882127,1.7963194967380574e-4,9.498385654926857e-4,AT5G18310,NA,NA
AT4G24460.1,-0.3653260129770448,-0.06337363357167239,4.887315956269835,17.245243347665973,1.7998776639913773e-4,9.51420543656109e-4,AT4G24460,CLT2,CRT (chloroquine-resistance transporter)-like transporter 2
AT1G08880.1,0.4049168845624677,-0.11655319698430058,5.769116174722784,17.24242350899401,1.802417136116989e-4,9.52463210746439e-4,AT1G08880,G-H2AX;GAMMA-H2AX;H2AXA;HTA5,GAMMA H2AX;gamma histone variant H2AX;NA;histone H2A 5
AT3G63130.1,0.43926082991828663,-0.3252763784201762,5.216399854046801,17.225435802109565,1.8177918057739253e-4,9.602856775218923e-4,AT3G63130,ATRANGAP1;RANGAP1,RAN GTPASE-ACTIVATING PROTEIN 1;RAN GTPase activating protein 1
AT4G16380.1,-0.5963861860350124,0.17602916718592354,7.727215631290122,17.2199286941067,1.8228040913069763e-4,9.626308057172554e-4,AT4G16380,NA,NA
AT2G40920.1,0.18187337892486832,0.4029799836496913,4.312232917806607,17.21656701830752,1.8258705058581294e-4,9.639471598966284e-4,AT2G40920,NA,NA
AT1G73660.1,-0.12978064004701312,0.6285934874156835,5.303209847891376,17.20513382375737,1.8363381634013936e-4,9.69168859785737e-4,AT1G73660,SIS8,SUGAR INSENSITIVE 8
AT3G15355.1,-0.25338079786768336,-0.15323654962075278,4.630032825871937,17.196824247511014,1.8439836310437418e-4,9.728982731753711e-4,AT3G15355,PFU1;UBC25,PHO2 FAMILY UBIQUITIN CONJUGATION ENZYME 1;ubiquitin-conjugating enzyme 25
AT3G43800.1,-0.3550640470418906,-0.18073963446767194,6.0495167986216325,17.1961475685875,1.8446076290285776e-4,9.729219328116508e-4,AT3G43800,ATGSTU27;GSTU27,glutathione S-transferase tau 27;glutathione S-transferase tau 27
AT3G45060.1,-0.04473859352950901,-2.136756411804228,1.4383845671503106,17.19465258455261,1.8459869739670333e-4,9.733438535992527e-4,AT3G45060,ATNRT2.6;NRT2.6,ARABIDOPSIS THALIANA HIGH AFFINITY NITRATE TRANSPORTER 2.6;high affinity nitrate transporter 2.6
AT5G24270.1,-0.7431890412551113,0.5740913097424399,3.1546094328023164,17.190050021688478,1.8502400013435596e-4,9.75280256748367e-4,AT5G24270,ATSOS3;CBL4;SOS3,SALT OVERLY SENSITIVE 3;CALCINEURIN B-LIKE PROTEIN 4;SALT OVERLY SENSITIVE 3
AT3G01690.1,-0.17738328256851135,0.5758788467814019,6.743404805797902,17.18235585409865,1.8573717390699097e-4,9.78507177323121e-4,AT3G01690,NA,NA
AT3G14470.1,0.33890241397370585,-0.8887317682948823,3.6137201525383555,17.182188817858034,1.8575268697442902e-4,9.78507177323121e-4,AT3G14470,NA,NA
AT4G05040.1,0.5555684779996611,-0.1949660320454664,3.558590423829411,17.17895617105253,1.8605316615986274e-4,9.797828019810452e-4,AT4G05040,NA,NA
AT4G25350.1,-0.7369164663072549,-0.6817893825659387,2.5261707579603057,17.175931425144235,1.8633476082079742e-4,9.809582096611017e-4,AT4G25350,SHB1,SHORT HYPOCOTYL UNDER BLUE1
AT3G05727.1,-0.4699494916995026,1.23976050736983,5.410648573830446,17.171517526215734,1.8674644633883168e-4,9.828175288364765e-4,AT3G05727,NA,NA
AT1G05010.1,0.034003580680556283,-0.7029355653403218,8.618378384827441,17.168454569808503,1.8703266356278044e-4,9.840155700567331e-4,AT1G05010,ACO4;EAT1;EFE,ethylene forming enzyme;NA;ethylene-forming enzyme
AT1G29120.5,-0.40700041117763347,0.07071287097422774,5.302140064144177,17.165905702253173,1.8727117625878727e-4,9.849619567850242e-4,AT1G29120,UP9,UP9
AT4G02600.1,-0.3515363093442845,0.07499219905608875,5.0582284794040895,17.163462086672176,1.875001254783646e-4,9.858574672648034e-4,AT4G02600,ATMLO1;MLO1,MILDEW RESISTANCE LOCUS O 1;NA
