genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT2G24150.1,-0.7249932413610793,5.280572491680971,23.89119741181532,1.0193681027155157e-6,5.731045768914976e-6,AT2G24150,HHP3,heptahelical protein 3
AT3G19570.2,-0.6454914564566305,4.461694539098279,23.87834698149635,1.0261955069214603e-6,5.767500274598064e-6,AT3G19570,QWRF1;SCO3,QWRF domain containing 1;SNOWY COTYLEDON 3
AT1G63980.1,-0.5415928616065927,6.386770311974968,23.876763201904147,1.0270401333841452e-6,5.770316789538546e-6,AT1G63980,NA,NA
AT2G47140.1,1.4909915572690622,2.320163272782167,23.860486646635316,1.0357608890882911e-6,5.817367828750987e-6,AT2G47140,AtSDR5;SDR5,NA;short-chain dehydrogenase reductase 5
AT5G03940.1,-0.6546188489014342,7.5362046252632,23.857447173932997,1.037397606508119e-6,5.824613098840204e-6,AT5G03940,54CP;CPSRP54;FFC;SRP54CP,54 CHLOROPLAST PROTEIN;chloroplast signal recognition particle 54 kDa subunit;FIFTY-FOUR CHLOROPLAST HOMOLOGUE;SIGNAL RECOGNITION PARTICLE 54 KDA SUBUNIT CHLOROPLAST PROTEIN
AT3G51950.1,-0.6796607972267255,7.694898714738298,23.849459604599787,1.041711185932343e-6,5.846878119771945e-6,AT3G51950,NA,NA
AT1G71210.1,0.5757300853633434,4.349001203168496,23.82569048507977,1.0546540757918905e-6,5.9175463658076045e-6,AT1G71210,NA,NA
AT3G54150.1,1.8991008397267592,2.886177778167744,23.82478965263297,1.0551477612121966e-6,5.91833964627836e-6,AT3G54150,EFD,EXINE FORMATION DEFECTIVE
AT3G51180.1,1.03871251703598,2.932856856038969,23.798659471935146,1.0695692510185981e-6,5.997227586068568e-6,AT3G51180,NA,NA
AT1G19220.1,-0.5547042620470088,5.176417280434793,23.79186864849749,1.0733494227431163e-6,6.016415399620157e-6,AT1G19220,ARF11;ARF19;IAA22,AUXIN RESPONSE FACTOR11;auxin response factor 19;indole-3-acetic acid inducible 22
AT1G62975.1,1.0160578674487768,3.4001357399975727,23.782292517141773,1.0787028403339483e-6,6.042864351107097e-6,AT1G62975,NA,NA
AT4G25230.1,0.5479751823602504,5.856348707399067,23.782141570726854,1.0787874390719796e-6,6.042864351107097e-6,AT4G25230,RIN2,RPM1 interacting protein 2
AT5G04490.1,-0.7729002303165897,3.927827102064795,23.7805653875658,1.0796712170657369e-6,6.043608120436446e-6,AT5G04490,VTE5,vitamin E pathway gene 5
AT4G09510.1,-0.7772586269350402,3.8724411840078004,23.780363354311646,1.0797845511481795e-6,6.043608120436446e-6,AT4G09510,A/N-InvI;CINV2,alkaline/neutral invertase I;cytosolic invertase 2
AT1G01860.1,-0.7818099247674136,3.396933951310026,23.77998023989766,1.0799994986338599e-6,6.043608120436446e-6,AT1G01860,PFC1,PALEFACE 1
AT3G13040.1,-0.5320526721057623,5.310078993658791,23.749512091544332,1.097231870222822e-6,6.137994734556506e-6,AT3G13040,NA,NA
AT1G60140.1,-0.9079018009045544,6.440853945939854,23.74260686188802,1.1011755473667257e-6,6.158005332960594e-6,AT1G60140,ATTPS10;TPS10;TPS10,trehalose phosphate synthase;trehalose phosphate synthase;TREHALOSE PHOSPHATE SYNTHASE 10
AT5G07710.1,0.8156336479745852,2.9704167733180262,23.723517409725478,1.1121519360357321e-6,6.217317927941519e-6,AT5G07710,NEN1,NAC45/86-DEPENDENT EXONUCLEASE-DOMAIN PROTEIN 1
AT4G35510.1,0.6108275816043265,4.271602633551995,23.695225900378965,1.1286216276502217e-6,6.307290326978069e-6,AT4G35510,NA,NA
AT1G09440.1,-0.7614313803542266,3.094626869320322,23.67194635932479,1.1423569240676981e-6,6.3819268265424886e-6,AT1G09440,NA,NA
AT4G33490.2,-0.6879151211292586,4.849823999371104,23.664897876748068,1.1465486099277884e-6,6.403214793276901e-6,AT4G33490,NA,NA
AT1G54115.1,0.6290137007759086,4.316778905688657,23.65129154868115,1.1546838812292965e-6,6.4465053242841316e-6,AT1G54115,ATCCX4;CCX4,CATION CALCIUM EXCHANGER 4;cation calcium exchanger 4
AT1G26761.1,-1.1339423628701883,3.5607903485717483,23.646048612268714,1.1578340800926056e-6,6.4619450868689976e-6,AT1G26761,NA,NA
AT5G55630.1,0.5655903409149923,4.813807872952959,23.64472028806457,1.1586335663011046e-6,6.464259475354452e-6,AT5G55630,ATKCO1;ATTPK1;KCO1;KCO1;TPK1,NA;TANDEM PORE K+ CHANNEL 1;CA2+ ACTIVATED OUTWARD RECTIFYING K+ CHANNEL 1;TWO PORE K CHANNEL;TWO PORE K CHANNEL 1
AT1G56230.1,-0.5841796819278066,4.318832888830209,23.641275584469902,1.1607094305084684e-6,6.473691143131395e-6,AT1G56230,NA,NA
AT1G61210.1,0.5058434036343367,5.361913855594905,23.640279530418063,1.1613103723981812e-6,6.4748931118211245e-6,AT1G61210,DWA3;KTN80.2,DWD hypersensitive to ABA 3;Katanin p80 subunit 2
AT1G02150.1,-0.6860217936875902,6.563083808629361,23.61612044860295,1.1759820445242055e-6,6.554519696735942e-6,AT1G02150,NA,NA
AT2G42690.1,-0.8180372849756491,5.865744976015,23.60490607679874,1.1828554997847273e-6,6.590643297142168e-6,AT2G42690,NA,NA
AT4G17770.1,-0.6854515815247557,4.904563507757779,23.5951623144338,1.18886030037317e-6,6.619938233127271e-6,AT4G17770,ATTPS5;TPS5;TPS5,trehalose phosphatase/synthase 5;TREHALOSE -6-PHOSPHATASE SYNTHASE S5;trehalose phosphatase/synthase 5
AT4G14713.1,-1.1933406775330555,2.156035434181266,23.595095887215123,1.1889013423028142e-6,6.619938233127271e-6,AT4G14713,PPD1;TIFY4A,PEAPOD 1;NA
AT5G01450.1,0.6366821985112568,4.037564264532979,23.58592253404747,1.1945827499207491e-6,6.649368991358074e-6,AT5G01450,APD2,ABERRANT POLLEN DEVELOPMENT 2
AT5G08300.1,0.5637672073668325,6.450327325036212,23.570764464081435,1.2040304527446095e-6,6.69973752091974e-6,AT5G08300,NA,NA
AT4G14090.1,-1.1967045066872255,1.8774102398407424,23.546120000637202,1.2195510493679758e-6,6.78034503577863e-6,AT4G14090,NA,NA
AT5G40870.1,-0.5683232909271527,5.086368707313601,23.54589275639045,1.219695092983489e-6,6.78034503577863e-6,AT5G40870,ATUK/UPRT1;UK/UPRT1;UKL1,uridine kinase/uracil phosphoribosyltransferase 1;uridine kinase/uracil phosphoribosyltransferase 1;URIDINE KINASE-LIKE 1
AT1G06780.2,0.4968685286126229,4.862215075037953,23.545841594589156,1.2197275253362117e-6,6.78034503577863e-6,AT1G06780,GAUT6,galacturonosyltransferase 6
AT5G05230.1,-0.5714804729873507,4.493249323285353,23.52437228527884,1.233413911419258e-6,6.854158219626899e-6,AT5G05230,NA,NA
AT3G61010.2,0.5775386634050078,5.36404220268059,23.523018871513862,1.2342818366167736e-6,6.856713152554623e-6,AT3G61010,NA,NA
AT4G24330.1,0.5190410034866086,6.501742312576155,23.515340005214096,1.2392177946140704e-6,6.881857762552651e-6,AT4G24330,NA,NA
AT4G17170.1,0.555504748891998,6.69036211351355,23.503953433686917,1.2465735234632714e-6,6.92041924013863e-6,AT4G17170,AT-RAB2;ATRAB-B1B;ATRAB2A;ATRABB1C;RAB-B1B;RAB2A;RABB1C,NA;ARABIDOPSIS RAB GTPASE HOMOLOG B1B;NA;NA;RAB GTPASE HOMOLOG B1B;NA;RAB GTPase homolog B1C
AT3G20680.1,-1.0560524001208937,5.469577791817362,23.486999570948853,1.25760694270749e-6,6.979365388352536e-6,AT3G20680,NA,NA
AT1G23740.1,-0.7359027260591907,5.622007321096729,23.485610327555982,1.2585153795679308e-6,6.9821003505157425e-6,AT1G23740,AOR,alkenal/one oxidoreductase
AT5G65790.1,0.7058169791151834,3.795921201829866,23.459289670159116,1.2758515532485955e-6,7.0759426355309195e-6,AT5G65790,ATMYB68;MYB68,MYB DOMAIN PROTEIN 68;myb domain protein 68
AT5G56190.2,0.544064277980524,4.7952178367677565,23.458060694025683,1.2766668490187814e-6,7.078127523652314e-6,AT5G56190,NA,NA
AT2G42270.1,0.5268417118883688,6.3424077869060485,23.434704203258498,1.292261123293213e-6,7.162221910327511e-6,AT2G42270,BRR2b,"NA"
AT5G44910.1,1.5581830928326406,2.771730827036945,23.391774293069645,1.321423847115652e-6,7.320449436593684e-6,AT5G44910,NA,NA
AT3G14930.1,-0.6382199562104358,7.238101354350786,23.391399636007755,1.3216812394302426e-6,7.320449436593684e-6,AT3G14930,HEME1,"NA"
AT2G48000.1,0.5743690235836391,4.014857661649958,23.3795856533712,1.3298233803599285e-6,7.363118973851826e-6,AT2G48000,NA,NA
AT2G44520.1,0.5030459509179969,5.452920204442668,23.378423682479646,1.3306269174954767e-6,7.365140555850581e-6,AT2G44520,COX10,cytochrome c oxidase 10
AT1G22550.1,-0.629248656318479,4.03196603693735,23.375707571902844,1.3325070880567504e-6,7.373118106806769e-6,AT1G22550,NPF5.16,"NA"
AT5G11030.2,0.6589070512090628,4.061052960200935,23.344643628831797,1.3542008904209135e-6,7.490688428772119e-6,AT5G11030,ALF4,ABERRANT LATERAL ROOT FORMATION 4
AT1G50840.1,-0.6771363718531297,5.657901157405979,23.332183233555465,1.3630019488155475e-6,7.53688931473087e-6,AT1G50840,POLGAMMA2;PolIA,polymerase gamma 2;polymerase I A
AT4G03430.1,0.48086882934590874,6.263232866909594,23.329768757692406,1.3647139712178198e-6,7.543872985353128e-6,AT4G03430,EMB2770;STA1,EMBRYO DEFECTIVE 2770;STABILIZED 1
AT1G22510.2,0.8301531574891974,2.9632141751642567,23.32309951113371,1.3694541210346444e-6,7.567585453704274e-6,AT1G22510,NA,NA
AT4G03935.1,-1.2937437738590556,2.3858560916549534,23.31771333732499,1.373294380801857e-6,7.586311181548963e-6,AT4G03935,NA,NA
AT3G08010.1,-0.7043335014756998,5.855196314687121,23.312992526734156,1.3766691275989785e-6,7.602453870655898e-6,AT3G08010,ATAB2,"NA"
AT3G52740.1,1.0387060005368742,3.2282183786623255,23.301949825701353,1.384595698430646e-6,7.643714471881836e-6,AT3G52740,BIC1,Blue-light Inhibitor of Cryptochromes 1
AT1G05320.1,-0.6369866385079949,4.929139035223668,23.29428744310202,1.3901227253795732e-6,7.671705539964339e-6,AT1G05320,NA,NA
AT1G70310.1,-0.4952258978896771,5.9606130479051,23.268564918930224,1.4088392265461054e-6,7.772443404514951e-6,AT1G70310,SPDS2,spermidine synthase 2
AT1G79600.1,-0.4851762081378355,6.627974299629834,23.267788288149593,1.4094082407936763e-6,7.773029887423824e-6,AT1G79600,ABC1K3,ABC1-like kinase 3
AT5G53000.1,0.5492454616294433,5.3904236149340425,23.257092204481612,1.4172684312551112e-6,7.813814367133119e-6,AT5G53000,TAP46,2A phosphatase associated protein of 46 kD
AT2G43130.1,0.625163223853519,4.206607897952819,23.239171779108567,1.430536209837519e-6,7.88437591504609e-6,AT2G43130,ARA-4;ARA4;ATRAB11F;ATRABA5C;RABA5C,NA;NA;NA;ARABIDOPSIS RAB GTPASE HOMOLOG A5C;NA
AT5G01540.1,3.471657062375293,3.8123074888993544,23.233769014266173,1.4345606526379488e-6,7.903963399037357e-6,AT5G01540,LecRK-VI.2;LECRKA4.1,L-type lectin receptor kinase-VI.2;lectin receptor kinase a4.1
AT1G18650.1,-1.09432057816318,4.452580693305414,23.232801286590018,1.4352826974503402e-6,7.905348863760086e-6,AT1G18650,PDCB3,plasmodesmata callose-binding protein 3
AT5G53120.6,0.5606966537132686,4.608983634807332,23.203048654141877,1.4576606209705432e-6,8.025869559141335e-6,AT5G53120,ATSPDS3;SPDS3;SPMS,SPERMIDINE SYNTHASE 3;spermidine synthase 3;NA
AT4G26500.1,-0.5365809713130268,4.768996788873394,23.20244300838348,1.4581197627536969e-6,8.025869559141335e-6,AT4G26500,ATSUFE;BolA1;CPSUFE;EMB1374;SUFE1,ARABIDOPSIS THALIANA SULFUR E;homolog of E.coli BolA 1;chloroplast sulfur E;MBRYO DEFECTIVE 1374;SULFUR E 1
AT3G43610.1,-0.6448348867226608,5.611875033836074,23.193876829614496,1.4646293637764696e-6,8.059059509361584e-6,AT3G43610,NA,NA
AT5G58550.1,-0.6080563990397518,4.31991316983606,23.190160727237714,1.467462357662671e-6,8.07134284960401e-6,AT5G58550,EOL2,ETO1-like 2
AT4G00990.1,-0.505284810638721,5.26975916238729,23.18968866218094,1.4678226326293382e-6,8.07134284960401e-6,AT4G00990,AtJMJ17;JMJ27,NA;JmjC DOMAIN-CONTAINING PROTEIN 27
AT1G25230.1,-1.0229103906293684,5.069078221820649,23.1857919442895,1.4707999563791044e-6,8.085068215710922e-6,AT1G25230,NA,NA
AT1G78340.1,1.0273191104632489,2.750197333355248,23.176159343426114,1.4781858547992023e-6,8.123010852067974e-6,AT1G78340,ATGSTU22;GSTU22,glutathione S-transferase TAU 22;glutathione S-transferase TAU 22
AT4G34480.1,0.6290063490748791,6.048407022228802,23.1705985031696,1.4824666126297165e-6,8.143359478335713e-6,AT4G34480,NA,NA
AT1G30450.1,0.512833834216388,5.790479745983957,23.170090488500577,1.4828583037221825e-6,8.143359478335713e-6,AT1G30450,ATCCC1;CCC1;HAP5,NA;cation-chloride co-transporter 1;HAPLESS 5
AT5G52530.1,0.48659704417169375,6.697831864915365,23.167162805188063,1.4851176391213962e-6,8.153101705751744e-6,AT5G52530,NA,NA
AT2G14720.1,0.5195275031372011,6.4531800828991415,23.16042582741276,1.4903297845993544e-6,8.179042813291263e-6,AT2G14720,BP80-2;1;MTV4;VSR2;1;VSR4,binding protein of 80 kDa 2;1;NA;VACUOLAR SORTING RECEPTOR 2;1;vacuolar sorting receptor 4
AT1G79410.1,0.8325372053453522,3.6292444847090444,23.156324279531844,1.4935119785469322e-6,8.193830087397098e-6,AT1G79410,AtOCT5;OCT5,organic cation/carnitine transporter5;organic cation/carnitine transporter5
AT1G33040.1,-0.5182450664223474,5.524117837788983,23.14784095959599,1.5001154206207134e-6,8.227371515183598e-6,AT1G33040,NACA5,nascent polypeptide-associated complex subunit alpha-like protein 5
AT4G37900.1,0.999716528687241,2.7624268427666925,23.13575928351508,1.5095704168188388e-6,8.276525271586054e-6,AT4G37900,AtGRDP2,"NA"
AT1G14640.1,0.737878219796702,3.239373231496194,23.127540855006817,1.5160362111037824e-6,8.308560514767017e-6,AT1G14640,NA,NA
AT5G19140.1,-0.7604096646331131,7.745137170337442,23.127076260712272,1.5164025560018854e-6,8.308560514767017e-6,AT5G19140,AILP1;ATAILP1,NA;NA
AT1G11720.2,-0.78545447591164,5.935437718178191,23.11963350898037,1.5222834822755322e-6,8.338063325316813e-6,AT1G11720,ATSS3;SS3,starch synthase 3;starch synthase 3
AT3G13050.1,0.8991923783681078,3.8270548265656554,23.1138202467141,1.5268927667982211e-6,8.360583960053232e-6,AT3G13050,AtNiaP;NiaP,NA;nicotinate transporter
AT1G14010.1,0.5885503522442793,5.236847674474258,23.104680681646354,1.5341677684968806e-6,8.397681441179244e-6,AT1G14010,NA,NA
AT4G38690.1,-1.2849140571639006,4.840040490568361,23.09172633692372,1.5445388985427305e-6,8.451696728540498e-6,AT4G38690,NA,NA
AT3G55600.1,0.7026353185700125,3.3103605650409755,23.082595004024263,1.5518915867540913e-6,8.48916534219537e-6,AT3G55600,NA,NA
AT1G69370.1,-0.8321464954987435,3.5519492807861477,23.081677904233896,1.5526319867638638e-6,8.49045076355669e-6,AT1G69370,AtCM3;cm-3;CM3,NA;NA;chorismate mutase 3
AT1G33810.1,-0.5487951813049752,5.6233928668054665,23.061012370784198,1.569410110653608e-6,8.579407890943691e-6,AT1G33810,NA,NA
AT1G66890.1,-0.9825563234099358,2.896795536123504,23.042459740741613,1.5846276540344946e-6,8.659778776878815e-6,AT1G66890,NA,NA
AT5G49630.1,0.8317167424321522,4.285696230089811,23.029566491151655,1.5952902493898803e-6,8.7152133006506e-6,AT5G49630,AAP6,amino acid permease 6
AT1G58290.1,-0.7620873788341461,6.274201850624498,23.007674156803844,1.6135600988233e-6,8.812157379757026e-6,AT1G58290,AtHEMA1;GluTR;HEMA1,Arabidopsis thaliana hemA 1;glutamyl-tRNA reductase;NA
AT4G25810.1,1.8168970207587316,5.284364387222775,22.99035690969332,1.6281604402372442e-6,8.889004626436616e-6,AT4G25810,XTH23;XTR6,xyloglucan endotransglucosylase/hydrolase 23;xyloglucan endotransglycosylase 6
AT4G31500.1,0.8472638532827033,8.305413386657616,22.984282668142995,1.633313024095063e-6,8.914238301420717e-6,AT4G31500,ATR4;CYP83B1;RED1;RNT1;SUR2,"ALTERED TRYPTOPHAN REGULATION 4;""cytochrome P450, family 83, subfamily B, polypeptide 1"";RED ELONGATED 1;RUNT 1;SUPERROOT 2"
AT1G74010.1,1.3750203216414199,1.9245752265709852,22.981705782811183,1.635503851189087e-6,8.923296263762738e-6,AT1G74010,NA,NA
AT2G32480.1,-0.7706754847502845,6.406511003039409,22.970306177004048,1.6452310315294726e-6,8.973453278786886e-6,AT2G32480,ARASP,ARABIDOPSIS SERIN PROTEASE
AT5G63200.1,-0.6541160967364111,3.913658719573947,22.951861161322775,1.661093056088489e-6,9.05702766933805e-6,AT5G63200,NA,NA
AT4G19006.1,0.5442232658551486,5.219924862537077,22.948301385262504,1.6641719439009579e-6,9.070871020633418e-6,AT4G19006,NA,NA
AT2G29670.1,-0.8144469775580959,5.528651966227968,22.939280614567377,1.6719997599244682e-6,9.110581890032805e-6,AT2G29670,NA,NA
AT2G22650.1,-0.895323394921575,2.9463225335980687,22.901429446190757,1.7052499331947968e-6,9.28874631249656e-6,AT2G22650,NA,NA
AT3G29034.1,1.2033216447489752,2.8544934960806883,22.899319725772337,1.7071226001312725e-6,9.295932758380955e-6,AT3G29034,NA,NA
AT4G17050.1,-0.5425367724339235,5.654901932868638,22.88010841700886,1.7242704788145342e-6,9.386266938951833e-6,AT4G17050,UGLYAH,ureidoglycine aminohydrolase
AT5G08720.1,-0.6481840289300052,5.04435915495804,22.851538886676924,1.750091490864894e-6,9.523740510216831e-6,AT5G08720,HCF145;HCF145;PPP1,NA;HIGH CHLOROPHYLL FLUORESCENCE 145;PIN2 PROMOTER BINDING PROTEIN 1
AT3G09000.1,0.8942314679087796,5.389915962857178,22.844754959588343,1.7562795422080014e-6,9.554319957756547e-6,AT3G09000,BPP2,BASIC PROLINE-RICH PROTEIN2
AT1G24070.1,-1.3127564686210709,2.0345908270354593,22.831108872852163,1.7687935615712398e-6,9.619282305223457e-6,AT1G24070,ATCSLA10;CSLA10;CSLA10,cellulose synthase-like A10;CELLULOSE SYNTHASE LIKE A10;cellulose synthase-like A10
AT2G42870.1,-1.9040240575520633,2.7966717814038637,22.82520520704466,1.7742351446031782e-6,9.64575281365333e-6,AT2G42870,HLH1;PAR1,HELIX-LOOP-HELIX 1;PHY RAPIDLY REGULATED 1
AT3G47450.1,-0.5169223762379155,6.008891298336567,22.82116460226041,1.7779691656725944e-6,9.66292591851631e-6,AT3G47450,ATNOA1;ATNOS1;NOA1;NOS1;RIF1;SVR10,NA;NA;NO ASSOCIATED 1;NITRIC OXIDE SYNTHASE 1;RESISTANT TO INHIBITION WITH FOSMIDOMYCIN  1;SUPPRESSOR OF VARIEGATION 10
AT1G52220.1,-0.7160496161178358,7.1645305081880855,22.81336434095926,1.7851998883292863e-6,9.699085680479845e-6,AT1G52220,CURT1C,CURVATURE THYLAKOID 1C
AT1G58520.2,-0.9961371955238381,3.4680971512020164,22.798640786051397,1.798928881856351e-6,9.770516096445148e-6,AT1G58520,RXW8,"NA"
AT1G50480.1,-0.7106896901585922,7.651044798044235,22.764571651858674,1.8311041221961795e-6,9.942054993139502e-6,AT1G50480,THFS,10-formyltetrahydrofolate synthetase
AT2G46930.1,-0.5247964351974946,4.694781013568984,22.761386451381053,1.834141607895577e-6,9.955329522144684e-6,AT2G46930,PAE3,pectin acetylesterase 3
AT5G18070.1,0.9201743083191813,3.281412097431876,22.76069463331862,1.8348020104641153e-6,9.955697342954352e-6,AT5G18070,DRT101,DNA-DAMAGE-REPAIR/TOLERATION 101
AT3G12080.1,-0.5219108395859174,6.978429148881211,22.75574437094884,1.839534445816073e-6,9.978152778580631e-6,AT3G12080,emb2738;EngA-1,embryo defective 2738;NA
AT2G37630.1,-0.8270142274224883,5.630985191946464,22.747544372928203,1.8474005727135813e-6,1.0017586255976583e-5,AT2G37630,AS1;ATMYB91;ATPHAN;MYB91,ASYMMETRIC LEAVES 1;MYB DOMAIN PROTEIN 91;ARABIDOPSIS PHANTASTICA-LIKE 1;MYB DOMAIN PROTEIN 91
AT5G52900.1,1.1942915817213604,3.496804141263164,22.732557437796874,1.8618645914346102e-6,1.0092760010167802e-5,AT5G52900,MAKR6,MEMBRANE-ASSOCIATED KINASE REGULATOR 6
AT1G64640.1,-0.8129828772453659,5.051466733888435,22.72856009701543,1.8657416123302833e-6,1.0107333819683142e-5,AT1G64640,AtENODL8;ENODL8,NA;early nodulin-like protein 8
AT1G51645.1,1.1990076853841793,2.3441250150627924,22.72854484116677,1.865756424479875e-6,1.0107333819683142e-5,AT1G51645,NA,NA
AT5G11920.1,1.633106049070854,3.879242802922232,22.725759749222032,1.8684624925362986e-6,1.0118730306936584e-5,AT5G11920,AtcwINV6;cwINV6,6-&1-fructan exohydrolase;6-&1-fructan exohydrolase
AT4G20130.1,-0.5378583809149737,6.093629524390459,22.720233388884665,1.8738437107484115e-6,1.0144602158189676e-5,AT4G20130,PTAC14;TAC14,plastid transcriptionally active 14;NA
AT5G51740.1,0.7270963286071506,3.2961339092526436,22.715552508324222,1.8784138131932916e-6,1.0166067541183669e-5,AT5G51740,Oma1,"NA"
AT1G11290.1,-0.9617037013648658,2.685056277570482,22.714497773308317,1.879445129268607e-6,1.0168373180864196e-5,AT1G11290,CRR22,CHLORORESPIRATORY REDUCTION22
AT3G47610.1,-0.5489684011300517,4.674879392573477,22.709344874653627,1.8844917864997424e-6,1.0192394565811068e-5,AT3G47610,NA,NA
AT5G43870.1,-1.105801509363994,4.124512818034049,22.69349474701191,1.9001004919584983e-6,1.0273507616482398e-5,AT5G43870,NA,NA
AT5G44370.1,1.0236654745223774,4.151231731583338,22.692858380749065,1.9007298660917383e-6,1.02736039319418e-5,AT5G44370,PHT4;6,phosphate transporter 4;6
AT1G79500.5,-0.6523152038229884,4.874499965984155,22.687026525698222,1.9065073914062212e-6,1.0301517423040564e-5,AT1G79500,AtkdsA1;KDO8PS,NA;3-Deoxy-D-manno-octulosonate 8-phosphate synthase
AT5G65207.1,-1.3066869372671623,3.4794639238832445,22.685792897334238,1.9077317827713318e-6,1.0304818719863538e-5,AT5G65207,NA,NA
AT1G11320.1,0.9195026256317133,2.722664115471979,22.665701403352124,1.9277842383190407e-6,1.0406629058442582e-5,AT1G11320,NA,NA
AT1G78040.1,0.6131436221641876,8.394562464094637,22.665666860227724,1.9278188957600643e-6,1.0406629058442582e-5,AT1G78040,NA,NA
AT5G14200.1,-0.6816257872028002,6.61340356501102,22.663739094537224,1.929754032223431e-6,1.041372887482217e-5,AT5G14200,ATIMD1;IMD1,ARABIDOPSIS ISOPROPYLMALATE DEHYDROGENASE 1;isopropylmalate dehydrogenase 1
AT2G37040.1,0.6667575309328847,7.6468608112562455,22.6618302681513,1.9316720768669967e-6,1.0420731926553847e-5,AT2G37040,ATPAL1;PAL1,NA;PHE ammonia lyase 1
